"SMILES","CASRN","EXTERNALID","N","NAME","ARTICLEID","PUBMEDID","PAGE","TABLE","PgP inhibitor","Dataset","Cell line","INCHI_KEY"
"CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C","-","-","-","Bromocriptine","A5683","11961113","970","4","yes","","LLC-PK1","OZVBMTJYIDMWIL-AYFBDAFISA"
"CC(C)CC1N2C(=O)C(NC(=O)C3CN(C)C4CC5=CNC6=CC=CC(=C56)C4=C3)(OC2(O)C2CCCN2C1=O)C(C)C","-","-","-","Ergocryptine","A5683","11961113","970","4","yes","","LLC-PK1","YDOTUXAWKBPQJW-UHFFFAOYSA"
"CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3[C@@H](CC4=CNC5=CC=CC3=C45)N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3=CC=CC=C3)N2C1=O","-","-","-","Dihydroergocristine","A5683","11961113","970","4","yes","","LLC-PK1","DEQITUUQPICUMR-HJPBWRTMSA"
"CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@@H]3C[C@H]4[C@@H](CC5=CNC6=CC=CC4=C56)N(C)C3)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C","-","-","-","Dihydroergocryptine","A5683","11961113","970","4","yes","","LLC-PK1","PBUNVLRHZGSROC-VTIMJTGVSA"
"CCC1NC(=O)C(C(O)C(C)C\C=C\C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C","-","-","-","Cyclosporin","A5683","11961113","970","4","yes","","LLC-PK1","PMATZTZNYRCHOR-IMVLJIQESA"
"CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O","-","-","-","Alfentanil","A5686","-","-","-","yes","","unspecified","IDBPHNDTYPBSNI-UHFFFAOYSA"
"NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N","-","-","-","Amiloride","A5686","-","-","-","yes","","unspecified","XSDQTOBWRPYKKA-UHFFFAOYSA"
"CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2","-","-","-","Amiodarone","A5686","-","-","-","yes","","unspecified","IYIKLHRQXLHMJQ-UHFFFAOYSA"
"Cl.CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12","-","-","","Amitriptyline","A5686","-","-","","yes","","unspecified","KFYRPLNVJVHZGT-UHFFFAOYSA"
"COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1","-","-","-","astemizole","A5686","-","-","-","yes","","unspecified","GXDALQBWZGODGZ-UHFFFAOYSA"
"OC1=C([C@H]2CC[C@@H](CC2)C2=CC=C(Cl)C=C2)C(=O)C(=O)C2=C1C=CC=C2","-","-","-","Atovaquone","A5686","-","-","-","yes","","unspecified","BSJMWHQBCZFXBR-CTYIDZIISA"
"CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1","-","-","-","Atorvastatin","A5686","-","-","-","yes","","unspecified","XUKUURHRXDUEBC-KAYWLYCHSA"
"CN1CCC[C@@H](CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O","-","-","-","azelastine","A5686","-","-","-","yes","","unspecified","MBUVEWMHONZEQD-SFHVURJKSA"
"CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1C(F)(F)F)C(=O)OCCNC(=O)C1=CC=C(C=C1)N=[N+]=[N-]","-","-","-","Azidopine","A5686","-","-","-","yes","","unspecified","SWMHKFTXBOJETC-UHFFFAOYSA"
"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O","-","-","-","Azithromycin","A5686","-","-","-","yes","","unspecified","MQTOSJVFKKJCRP-BICOPXKESA"
"CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1","-","-","","bepridil","A5686","-","-","","yes","","unspecified","UIEATEWHFDRYRU-UHFFFAOYSA"
"COC1=CC(=CC(OC)=C1OC)C(=O)C(=O)N1CCCC[C@H]1C(=O)OC(CCCC1=CN=CC=C1)CCCC1=CN=CC=C1","-","-","-","Biricodar","A5686","-","-","-","yes","","unspecified","CGVWPQOFHSAKRR-NDEPHWFRSA"
"CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C","-","-","-","Bromocriptine","A5686","-","-","-","yes","","unspecified","OZVBMTJYIDMWIL-AYFBDAFISA"
"NC(=O)N1C2=C(C=CC=C2)C=CC2=C1C=CC=C2","-","-","-","carbamazepine","A5686","-","-","-","yes","","unspecified","FFGPTBGBLSHEPO-UHFFFAOYSA"
"COC1=C(OCCNCC(O)COC2=C3C(NC4=C3C=CC=C4)=CC=C2)C=CC=C1","-","-","-","Carvedilol","A5686","-","-","-","yes","","unspecified","OGHNVEJMJSYVRP-UHFFFAOYSA"
"CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1","-","-","-","Chloroquine","A5686","-","-","-","yes","","unspecified","WHTVZRBIWZFKQO-UHFFFAOYSA"
"CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2","-","-","-","Chlorpromazine","A5686","-","-","-","yes","","unspecified","ZPEIMTDSQAKGNT-UHFFFAOYSA"
"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC","-","-","-","Clarithromycin","A5686","-","-","-","yes","","unspecified","AGOYDEPGAOXOCK-KCBOHYOISA"
"CCC1NC(=O)C(C(O)C(C)C\C=C\C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C","-","-","-","Cyclosporin","A5686","-","-","-","yes","","unspecified","PMATZTZNYRCHOR-IMVLJIQESA"
"CN1CCC(CC1)=C1C2=C(C=CC=C2)C=CC2=C1C=CC=C2","-","-","-","Cyproheptadine","A5686","-","-","-","yes","","unspecified","JJCFRYNCJDLXIK-UHFFFAOYSA"
"CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)C1=CC=C(N)C=C1","-","-","-","Darunavir","A5686","-","-","-","yes","","unspecified","CJBJHOAVZSMMDJ-HEXNFIEUSA"
"CCCCC1=C(C(=O)C2=CC(I)=C(OCCNCC)C(I)=C2)C2=CC=CC=C2O1","-","-","-","Desethylamiodarone","A5686","-","-","-","yes","","unspecified","VXOKDLACQICQFA-UHFFFAOYSA"
"CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2","-","-","-","Desipramine","A5686","-","-","-","yes","","unspecified","HCYAFALTSJYZDH-UHFFFAOYSA"
"Cl.Cl.COC(=O)C1C(C2=CC(=CC=C2)[N+]([O-])=O)C(C(=O)OC=C)=C(C)N[C@]1(C)C1=CC=C(C=C1)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1","-","-","-","DEXNIGULDIPINE","A5686","-","-","-","yes","","unspecified","OINZYWFDIKUBFX-LAARYLIRSA"
"C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1","-","-","-","Dexrazoxane","A5686","-","-","-","yes","","unspecified","BMKDZUISNHGIBY-ZETCQYMHSA"
"COC1=CC=C(C=C1)C1SC2=C(C=CC=C2)N(CCN(C)C)C(=O)C1OC(C)=O","-","-","-","Diltiazem","A5686","-","-","-","yes","","unspecified","HSUGRBWQSSZJOP-UHFFFAOYSA"
"OCCN(CCO)C1=NC(N2CCCCC2)=C2N=C(N=C(N3CCCCC3)C2=N1)N(CCO)CCO","-","-","-","dipyridamole","A5686","-","-","-","yes","","unspecified","IZEKFCXSFNUWAM-UHFFFAOYSA"
"CCN(CC)C(=S)SSC(=S)N(CC)CC","-","-","-","disulfiram","A5686","-","-","-","yes","","unspecified","AUZONCFQVSMFAP-UHFFFAOYSA"
"COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1COC2=CC=CC=C2O1","-","-","-","doxazosin","A5686","-","-","-","yes","","unspecified","RUZYUOTYCVRMRZ-UHFFFAOYSA"
"COC1=CC=CC2=C1NC1=C(C=CC=C1C(=O)NC1=CC=C(CCN3CCC4=CC(OC)=C(OC)C=C4C3)C=C1)C2=O","-","-","","elacridar","A5686","-","-","","yes","","unspecified","OSFCMRGOZNQUSW-UHFFFAOYSA"
"CC[C@H]1CN2CCC3=CC(OC)=C(OC)C=C3[C@@H]2C[C@@H]1C[C@H]1NCCC2=CC(OC)=C(OC)C=C12","-","-","-","emetine","A5686","-","-","-","yes","","unspecified","AUVVAXYIELKVAI-CKBKHPSWSA"
"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O","-","-","-","Erythromycin","A5686","-","-","-","yes","","unspecified","ULGZDMOVFRHVEP-RWJQBGPGSA"
"CCOC(=O)C1=C(C)NC(C)=C([C@H]1C1=CC=CC(Cl)=C1Cl)C(=O)OC","-","-","-","felodipine","A5686","-","-","-","yes","","unspecified","RZTAMFZIAATZDJ-OAHLLOKOSA"
"CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1","-","-","-","Fenofibrate","A5686","-","-","-","yes","","unspecified","YMTINGFKWWXKFG-UHFFFAOYSA"
"CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1","-","-","-","Fentanyl","A5686","-","-","-","yes","","unspecified","PJMPHNIQZUBGLI-UHFFFAOYSA"
"C1=CC=C(C=C1)C1=[O+]C2=CC=CC=C2C=C1","-","-","-","Flavonoids","A5686","-","-","-","yes","","unspecified","NWKFECICNXDNOQ-UHFFFAOYSA"
"CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1","-","-","-","Fluoxetine","A5686","-","-","-","yes","","unspecified","RTHCYVBBDHJXIQ-UHFFFAOYSA"
"OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1","-","-","-","Fluphenazine","A5686","-","-","-","yes","","unspecified","PLDUPXSUYLZYBN-UHFFFAOYSA"
"COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F","-","-","-","fluvoxamine","A5686","-","-","-","yes","","unspecified","CJOFXWAVKWHTFT-XSFVSMFZSA"
"C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)[C@H]2[C@H](O)C[C@H]2\C([C@H](C[C@]12C)OC(C)=O)=C(/CCC=C(C)C)C(O)=O","-","-","-","FUCIDIN","A5686","-","-","-","yes","","unspecified","IECPWNUMDGFDKC-MZJAQBGESA"
"COC1=CC(=CC(OC)=C1OC)C(CCCN(C)CCC1=CC(OC)=C(OC)C=C1)(C#N)C(C)C","-","-","","Gallopamil","A5686","-","-","","yes","","unspecified","XQLWNAFCTODIRK-UHFFFAOYSA"
"COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1","-","-","-","glyburide","A5686","-","-","-","yes","","unspecified","ZNNLBTZKUZBEKO-UHFFFAOYSA"
"CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC2=CC=CC=C2)NC1=O)C(C)C)C(C)C","-","-","-","Gramicidin D","A5686","-","-","-","yes","","unspecified","IUAYMJGZBVDSGL-XNNAEKOYSA"
"C=CCSCC=C","-","-","-","Garlic","A5686","-","-","-","yes","","unspecified","UBJVUCKUDDKUJF-UHFFFAOYSA"
"OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1","-","-","-","Haloperidol","A5686","-","-","-","yes","","unspecified","LNEPOXFFQSENCJ-UHFFFAOYSA"
"C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO","-","-","-","Hydrocortisone","A5686","-","-","-","yes","","unspecified","JYGXADMDTFJGBT-VWUMJDOOSA"
"OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1","-","-","","Hydroxyzine","A5686","-","-","","yes","","unspecified","ZQDWXGKKHFNSQK-UHFFFAOYSA"
"CO[C@H]1[C@@H](CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O2)[C@@H]([C@H]1O)N(C)C)OC(C)=O","-","-","-","josamycin","A5686","-","-","-","yes","","unspecified","XJSFLOJWULLJQS-NGVXBBESSA"
"CC(=O)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=CN=C3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1","-","-","-","Ketoconazole","A5686","-","-","-","yes","","unspecified","XMAYWYJOQHXEEK-OZXSUGGESA"
"CN(C)CCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2","-","-","-","Imipramine","A5686","-","-","-","yes","","unspecified","BCGWQEUPMDMJNV-UHFFFAOYSA"
"CC[C@@H](C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1","-","-","-","itraconazole","A5686","-","-","-","yes","","unspecified","VHVPQPYKVGDNFY-DFMJLFEVSA"
"CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@H](C[C@@H]2OC)O[C@H]2[C@@H](C)\C=C\C=C3/CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O[C@H]5C[C@@H](C\C=C2/C)O[C@@]2(CC[C@H](C)[C@H](O2)C(C)C)C5)[C@]34O)O[C@@H](C)[C@@H]1O.CC[C@@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C\C=C(C)\[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)\C=C\C=C3/CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2","-","-","-","Ivermectin","A5686","-","-","-","yes","","unspecified","SPBDXSGPUHCETR-CVSKBELMSA"
"COC(=O)C1=CN=C2N1CCC1=CC=CC=C1C2=C1CCN(CCC2=CC=C(OCC3=NC4=CC=CC=C4C=C3)C=C2)CC1","-","-","-","Laniquidar","A5686","-","-","-","yes","","unspecified","TULGGJGJQXESOO-UHFFFAOYSA"
"CC1=C(OCC(F)(F)F)C=CN=C1C[S@](=O)C1=NC2=CC=CC=C2N1","-","-","-","Lansoprazole","A5686","-","-","-","yes","","unspecified","MJIHNNLFOKEZEW-VWLOTQADSA"
"NC(CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O","-","-","-","Levothyroxin","A5686","-","-","-","yes","","unspecified","XUIIKFGFIJCVMT-UHFFFAOYSA"
"CCN(CC)CC(=O)NC1=C(C)C=CC=C1C","-","-","-","lidocaine","A5686","-","-","-","yes","","unspecified","NNJVILVZKWQKPM-UHFFFAOYSA"
"CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1","-","-","-","loperamide","A5686","-","-","-","yes","","unspecified","RDOIQAHITMMDAJ-UHFFFAOYSA"
"CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1","-","-","-","Lopinavir","A5686","-","-","-","yes","","unspecified","KJHKTHWMRKYKJE-SUGCFTRWSA"
"CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2","-","-","-","Loratadine","A5686","-","-","-","yes","","unspecified","JCCNYMKQOSZNPW-UHFFFAOYSA"
"CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12","-","-","-","Lovastatin","A5686","-","-","-","yes","","unspecified","PCZOHLXUXFIOCF-BXMDZJJMSA"
"CNCCCC12CCC(C3=CC=CC=C13)C1=C2C=CC=C1","-","-","-","Maprotiline","A5686","-","-","-","yes","","unspecified","QSLMDECMDJKHMQ-UHFFFAOYSA"
"O[C@H]([C@H]1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F","-","-","-","mefloquine","A5686","-","-","-","yes","","unspecified","XEEQGYMUWCZPDN-DOMZBBRYSA"
"CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1","-","-","-","Methadone","A5686","-","-","-","yes","","unspecified","USSIQXCVUWKGNF-UHFFFAOYSA"
"COCC(=O)O[C@]1(CCN(C)CCCC2=NC3=CC=CC=C3N2)CCC2=C(C=CC(F)=C2)[C@@H]1C(C)C","-","-","-","mibefradil","A5686","-","-","-","yes","","unspecified","HBNPJJILLOYFJU-VMPREFPWSA"
"CC1=NC=C2CN=C(C3=C(F)C=CC=C3)C3=C(C=CC(Cl)=C3)N12","-","-","-","Midazolam","A5686","-","-","-","yes","","unspecified","DDLIGBOFAVUZHB-UHFFFAOYSA"
"CO[C@]12[C@H]3N[C@H]3CN1C1=C([C@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O","-","-","-","mitomycin C","A5686","-","-","-","yes","","unspecified","NWIBSHFKIJFRCO-WUDYKRTCSA"
"CCC1=NN(CCCN2CCN(CC2)C2=CC=CC(Cl)=C2)C(=O)N1CCOC1=CC=CC=C1","-","-","-","Nefazodone","A5686","-","-","-","yes","","unspecified","VRBKIVRKKCLPHA-UHFFFAOYSA"
"CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC1=CC=CC=C1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C","-","-","-","nelfinavir","A5686","-","-","-","yes","","unspecified","QAGYKUNXZHXKMR-HKWSIXNMSA"
"COC(=O)C1=C(C)NC(C)=C([C@@H]1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1","-","-","-","nicardipine","A5686","-","-","-","yes","","unspecified","ZBBHBTPTTSWHBA-XMMPIXPASA"
"CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC","-","-","-","nitrendipine","A5686","-","-","-","yes","","unspecified","PVHUJELLJLJGLN-UHFFFAOYSA"
"COC1=C(OC)C=C(C=C1)C1=CC(=O)C2=C(O1)C(OC)=C(OC)C(OC)=C2OC","-","-","","Nobiletin","A5686","-","-","","yes","","unspecified","MRIAQLRQZPPODS-UHFFFAOYSA"
"COC1=CC=C(CCNCCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1OC","-","-","-","Norverapamil","A5686","-","-","-","yes","","unspecified","UPKQNCPKPOLASS-UHFFFAOYSA"
"COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C","-","-","-","Omeprazole","A5686","-","-","-","yes","","unspecified","SUBDBMMJDZJVOS-UHFFFAOYSA"
"CC1COC2=C(N3CCN(C)CC3)C(F)=CC3=[C](=O)C(=C[N]1=C23)C(O)=O","-","-","-","Ofloxacin","A5686","-","-","-","yes","","unspecified","GSDSWSVVBLHKDQ-UHFFFAOYSA"
"FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1","-","-","-","paroxetine","A5686","-","-","-","yes","","unspecified","AHOUBRCZNHFOSL-YOEHRIQHSA"
"COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=C(OC(F)F)C=C3)=NC=C1","-","-","-","Pantoprazole","A5686","-","-","-","yes","","unspecified","IQPSEEYGBUAQFF-UHFFFAOYSA"
"OC(=O)C=CC(O)=O.CCSC1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1","-","-","-","Phenothiazines","A5686","-","-","-","yes","","unspecified","FBZFLZSBKWFFRD-UHFFFAOYSA"
"O=C(\C=C\C=C\C1=CC=C2OCOC2=C1)N1CCCCC1","-","-","-","piperine","A5686","-","-","-","yes","","unspecified","MXXWOMGUGJBKIW-YPCIICBESA"
"FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=C1C=CC=C2)C1=CC=C(F)C=C1","-","-","-","pimozide","A5686","-","-","-","yes","","unspecified","YVUQSNJEYSNKRX-UHFFFAOYSA"
"CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O","-","-","-","Probenecid","A5686","-","-","-","yes","","unspecified","DBABZHXKTCFAPX-UHFFFAOYSA"
"CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C","-","-","-","progesterone","A5686","-","-","-","yes","","unspecified","RJKFOVLPORLFTN-LEKSSAKUSA"
"CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C","-","-","","Promethazine","A5686","-","-","","yes","","unspecified","PWWVAXIEGOYWEE-UHFFFAOYSA"
"CCCNCC(O)COC1=CC=CC=C1C(=O)CCC1=CC=CC=C1","-","-","-","propafenone","A5686","-","-","-","yes","","unspecified","JWHAUXFOSRPERK-UHFFFAOYSA"
"CC(C)NCC(O)COC1=C2C=CC=CC2=CC=C1","-","-","-","Propranolol","A5686","-","-","-","yes","","unspecified","AQHHHDLHHXJYJD-UHFFFAOYSA"
"OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C=C2)=C1","-","-","-","Quercetin","A5686","-","-","-","yes","","unspecified","REFJWTPEDVJJIY-UHFFFAOYSA"
"CCN(CC)CCC[C@H](C)NC1=C2C=C(OC)C=CC2=NC2=C1C=CC(Cl)=C2","-","-","-","quinacrine","A5686","-","-","-","yes","","unspecified","GPKJTRJOBQGKQK-INIZCTEOSA"
"COC1=CC2=C(C=CN=C2C=C1)[C@H](O)[C@H]1C[C@@H]2CCN1C[C@@H]2C=C","-","-","-","quinidine","A5686","-","-","-","yes","","unspecified","LOUPRKONTZGTKE-LHHVKLHASA"
"COC1=CC2=C(C=CN=C2C=C1)[C@@H](O)[C@@H]1C[C@H]2CCN1C[C@@H]2C=C","-","-","-","Quinine","A5686","-","-","-","yes","","unspecified","LOUPRKONTZGTKE-FOEVPDMQSA"
"CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C(NC5=C4C=CC(OC)=C5)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)C1=CC(OC)=C(OC)C(OC)=C1","-","-","-","reserpine","A5686","-","-","-","yes","","unspecified","QEVHRUUCFGRFIF-MDEJGZGSSA"
"CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1","-","-","-","Ritonavir","A5686","-","-","-","yes","","unspecified","NCDNCNXCDXHOMX-XGKFQTDJSA"
"CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)C1=CC=C2C=CC=CC2=N1","-","-","-","saquinavir","A5686","-","-","-","yes","","unspecified","QWAXKHKRTORLEM-UGJKXSETSA"
"CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12","-","-","-","Sertraline","A5686","-","-","-","yes","","unspecified","VGKDLMBJGBXTGI-SJCJKPOMSA"
"CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12","-","-","","Simvastatin","A5686","-","-","","yes","","unspecified","RYMZZMVNJRMUDD-HGQWONQESA"
"CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12","-","-","","spironolactone","A5686","-","-","","yes","","unspecified","LXMSZDCAJNLERA-ZHYRCANASA"
"CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCC2=CC=CS2)CC1","-","-","-","sufentanil","A5686","-","-","-","yes","","unspecified","GGCSSNBKKAUURC-UHFFFAOYSA"
"CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC","-","-","-","Tacrolimus","A5686","-","-","-","yes","","unspecified","QJJXYPPXXYFBGM-LFZNUXCKSA"
"CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1","-","-","-","Tamoxifen","A5686","-","-","-","yes","","unspecified","NKANXQFJJICGDU-QPLCGJKRSA"
"COC1=C(OC)C=C2CN(CCC3=CC=C(NC(=O)C4=CC(OC)=C(OC)C=C4NC(=O)C4=CC5=CC=CC=C5N=C4)C=C3)CCC2=C1","-","-","-","Tariquidar","A5686","-","-","-","yes","","unspecified","LGGHDPFKSSRQNS-UHFFFAOYSA"
"CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=NC(=C3)C3=CN=CC=C3)C(=O)O[C@]12C)OC","-","-","-","Telithromycin","A5686","-","-","-","yes","","unspecified","LJVAJPDWBABPEJ-PNUFFHFMSA"
